device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,left_eye_openness_value,right_eye_openness_value
3792963276,1335856137145,"(0.5054309368133545, 0.7349762320518494)","(3.014141082763672, 85.86612701416016, 20.610918045043945)",1,2.9262237548828125,1,"(-30.39501190185547, 72.7681884765625, 700.720703125)",1,"(0.49889978766441345, 0.7373285889625549)","(-0.6106466054916382, 85.176025390625, 20.359769821166992)",1,2.8758697509765625,1,"(30.328998565673828, 77.05079650878906, 694.2755737304688)",1,10.36334228515625,9.805572509765625
3792979943,1335856153812,"(0.510554313659668, 0.7319237589836121)","(5.857630252838135, 86.76161193847656, 20.936893463134766)",1,2.93438720703125,1,"(-30.38190269470215, 72.79682922363281, 700.89990234375)",1,"(0.49910062551498413, 0.7520852088928223)","(-0.499172180891037, 80.84703826904297, 18.784143447875977)",1,2.8748779296875,1,"(30.36861801147461, 77.08512115478516, 694.3388671875)",1,10.173248291015625,9.813308715820312
3792996609,1335856170478,"(0.5059179663658142, 0.7266412973403931)","(3.2844460010528564, 88.3112564086914, 21.500904083251953)",1,2.9392547607421875,1,"(-30.323299407958984, 72.8333740234375, 700.9593505859375)",1,"(0.504374623298645, 0.7502690553665161)","(2.4278905391693115, 81.37979125976562, 18.978071212768555)",1,2.9038238525390625,1,"(30.40008544921875, 77.12567901611328, 694.4158935546875)",1,10.1759033203125,9.59600830078125
3793013276,1335856187145,"(0.4993155598640442, 0.7278367877006531)","(-0.379894882440567, 87.96055603027344, 21.373214721679688)",1,2.9581146240234375,1,"(-30.236530303955078, 72.82750701904297, 700.8175659179688)",1,"(0.5048856139183044, 0.757760763168335)","(2.7115001678466797, 79.1820297241211, 18.17812728881836)",1,2.8934326171875,1,"(30.454038619995117, 77.12293243408203, 694.5443115234375)",1,10.206466674804688,9.837356567382812
3793029943,1335856203812,"(0.4998857378959656, 0.8131011724472046)","(-0.06343460828065872, 62.94736862182617, 12.269171714782715)",1,2.9210662841796875,1,"(-30.183135986328125, 72.72555541992188, 700.7017822265625)",1,"(0.4962785840034485, 0.8301205039024353)","(-2.0653951168060303, 57.95457077026367, 10.451945304870605)",1,2.8492889404296875,1,"(30.40270233154297, 76.96125793457031, 694.4168701171875)",1,10.208786010742188,9.729583740234375
3793046610,1335856220479,"(0.49836230278015137, 0.8367794156074524)","(-0.9089648723602295, 56.00112533569336, 9.740938186645508)",1,2.9295196533203125,1,"(-30.161296844482422, 72.60922241210938, 700.758544921875)",1,"(0.4864638149738312, 0.8542801737785339)","(-7.512606620788574, 50.867088317871094, 7.872330188751221)",1,2.87786865234375,1,"(30.40448760986328, 76.8333740234375, 694.3634033203125)",1,9.884933471679688,9.7568359375
3793063277,1335856237146,"(0.5021753311157227, 0.8187769055366516)","(1.2073134183883667, 61.2823371887207, 11.663153648376465)",1,2.922271728515625,1,"(-30.161022186279297, 72.63158416748047, 700.7994995117188)",1,"(0.4966219365596771, 0.8391095995903015)","(-1.8748449087142944, 55.317527770996094, 9.492201805114746)",1,2.8686676025390625,1,"(30.469636917114258, 76.86398315429688, 694.57080078125)",1,10.2830810546875,9.735763549804688
3793079944,1335856253813,"(0.5013324022293091, 0.8222859501838684)","(0.7394852042198181, 60.252933502197266, 11.288497924804688)",1,2.9451446533203125,1,"(-30.155227661132812, 72.64976501464844, 700.8551025390625)",1,"(0.4994388222694397, 0.8495877981185913)","(-0.31147265434265137, 52.2436637878418, 8.373344421386719)",1,2.8900146484375,1,"(30.502424240112305, 76.88095092773438, 694.6737670898438)",1,10.062789916992188,9.630661010742188
3793096610,1335856270479,"(0.5025867819786072, 0.8208387494087219)","(1.435614824295044, 60.6774787902832, 11.442998886108398)",1,2.928131103515625,1,"(-30.15395736694336, 72.66064453125, 700.8556518554688)",1,"(0.49519550800323486, 0.8422458171844482)","(-2.666491985321045, 54.39747619628906, 9.157257080078125)",1,2.8366851806640625,1,"(30.523727416992188, 76.89434814453125, 694.6844482421875)",1,9.75665283203125,9.822845458984375
3793113277,1335856287146,"(0.49895375967025757, 0.8226429224014282)","(-0.5806988477706909, 60.1482048034668, 11.25035572052002)",1,2.92352294921875,1,"(-30.156452178955078, 72.66482543945312, 700.8826904296875)",1,"(0.4891129434108734, 0.8470842838287354)","(-6.042337894439697, 52.97806167602539, 8.64064884185791)",1,2.887359619140625,1,"(30.52910041809082, 76.90133666992188, 694.69775390625)",1,9.939697265625,9.557144165039062
3793129944,1335856303813,"(0.49738529324531555, 0.8265331387519836)","(-1.451194405555725, 59.006954193115234, 10.835017204284668)",1,2.9079742431640625,1,"(-30.154815673828125, 72.66696166992188, 700.90966796875)",1,"(0.4897427260875702, 0.8475373983383179)","(-5.692821979522705, 52.845149993896484, 8.592291831970215)",1,2.8911895751953125,1,"(30.539634704589844, 76.90477752685547, 694.7105712890625)",1,10.06378173828125,9.5830078125
3793146610,1335856320479,"(0.5003736019134521, 0.8276223540306091)","(0.20732074975967407, 58.68743133544922, 10.718692779541016)",1,2.92755126953125,1,"(-30.14654541015625, 72.6893310546875, 700.96484375)",1,"(0.4886334240436554, 0.8523585796356201)","(-6.308461666107178, 51.43080139160156, 8.077479362487793)",1,2.887969970703125,1,"(30.557729721069336, 76.90638732910156, 694.614501953125)",1,9.814666748046875,9.6190185546875
3793163277,1335856337146,"(0.4992550015449524, 0.8318297863006592)","(-0.4135000705718994, 57.453125, 10.269455909729004)",1,2.890167236328125,1,"(-30.12177085876465, 72.71028900146484, 701.03564453125)",1,"(0.4846165180206299, 0.8462598919868469)","(-8.537848472595215, 53.21992111206055, 8.728676795959473)",1,2.84686279296875,1,"(30.58603286743164, 76.91217041015625, 694.5857543945312)",1,9.94732666015625,9.807785034179688
3793179945,1335856353814,"(0.503463625907898, 0.825598955154419)","(1.9222924709320068, 59.2809944152832, 10.93478775024414)",1,2.8798370361328125,1,"(-30.069114685058594, 72.70941162109375, 701.0267944335938)",1,"(0.4905579388141632, 0.8597995042800903)","(-5.24037504196167, 49.247947692871094, 7.282980918884277)",1,2.876708984375,1,"(30.613374710083008, 76.891845703125, 694.4896240234375)",1,10.238357543945312,9.657943725585938
3793196611,1335856370480,"(0.496925413608551, 0.8392215967178345)","(-1.7064270973205566, 55.28466033935547, 9.480199813842773)",1,2.9014129638671875,1,"(-29.992780685424805, 72.71399688720703, 700.9392700195312)",1,"(0.49825629591941833, 0.8606926202774048)","(-0.9677891731262207, 48.98591995239258, 7.1876325607299805)",1,2.8888397216796875,1,"(30.670988082885742, 76.88783264160156, 694.617919921875)",1,9.837158203125,9.771133422851562
3793213278,1335856387147,"(0.5078333616256714, 0.8341408371925354)","(4.347489356994629, 56.77518081665039, 10.022671699523926)",1,2.910614013671875,1,"(-29.940834045410156, 72.72502899169922, 700.8489990234375)",1,"(0.5019159913063049, 0.8441179990768433)","(1.0633695125579834, 53.8482551574707, 8.957393646240234)",1,2.8878936767578125,1,"(30.773221969604492, 76.88836669921875, 694.7557983398438)",1,9.978652954101562,9.740234375
3793229945,1335856403814,"(0.507164478302002, 0.8329533338546753)","(3.9762182235717773, 57.12355041503906, 10.149467468261719)",1,2.894195556640625,1,"(-29.879989624023438, 72.74874114990234, 700.9075317382812)",1,"(0.49443569779396057, 0.844779908657074)","(-3.0881919860839844, 53.654075622558594, 8.88671875)",1,2.867706298828125,1,"(30.834278106689453, 76.83802795410156, 694.4425659179688)",1,10.082138061523438,9.765945434570312
3793246611,1335856420480,"(0.4898236095905304, 0.8404398560523987)","(-5.647922515869141, 54.92728805541992, 9.35010814666748)",1,2.9473724365234375,1,"(-29.763967514038086, 72.76156616210938, 700.87744140625)",1,"(0.5039677023887634, 0.8459879755973816)","(2.202092170715332, 53.2996940612793, 8.757713317871094)",1,2.8735504150390625,1,"(30.912832260131836, 76.86222839355469, 694.6213989257812)",1,9.64471435546875,9.767715454101562
3793263278,1335856437147,"(0.512637734413147, 0.8827406167984009)","(7.013931751251221, 42.517913818359375, 4.833475112915039)",1,2.9174041748046875,1,"(-29.660076141357422, 72.70303344726562, 700.71142578125)",1,"(0.4983542263507843, 0.8937767744064331)","(-0.9134006500244141, 39.28032684326172, 3.655097484588623)",1,2.86480712890625,1,"(31.043651580810547, 76.79016876220703, 694.7034301757812)",1,9.669540405273438,9.767166137695312
3793279945,1335856453814,"(0.499940425157547, 0.883669376373291)","(-0.03310800716280937, 42.24546432495117, 4.734313011169434)",1,2.933074951171875,1,"(-29.57346534729004, 72.7001953125, 700.5692749023438)",1,"(0.5060844421386719, 0.8773446679115295)","(3.3768410682678223, 44.10087585449219, 5.409621715545654)",1,2.8682708740234375,1,"(31.06360626220703, 76.73335266113281, 694.2740478515625)",1,9.7371826171875,9.687255859375
3793296611,1335856470480,"(0.4986151456832886, 0.8831823468208313)","(-0.7686082124710083, 42.388336181640625, 4.7863264083862305)",1,2.9013214111328125,1,"(-29.511653900146484, 72.72537231445312, 700.5609130859375)",1,"(0.5051602125167847, 0.8795135617256165)","(2.8639044761657715, 43.46461868286133, 5.178033828735352)",1,2.8633575439453125,1,"(31.111310958862305, 76.7745132446289, 694.5236206054688)",1,9.673629760742188,9.64776611328125
3793313281,1335856487150,"(0.4966951906681061, 0.8710999488830566)","(-1.8341835737228394, 45.932823181152344, 6.076418876647949)",1,2.919036865234375,1,"(-29.47763442993164, 72.74971771240234, 700.5914306640625)",1,"(0.5027502775192261, 0.8882678747177124)","(1.5263831615447998, 40.896453857421875, 4.243319988250732)",1,2.8879547119140625,1,"(31.19131088256836, 76.79373168945312, 694.5557861328125)",1,9.738204956054688,9.5511474609375
3793329948,1335856503817,"(0.5041782855987549, 0.8597345352172852)","(2.3189125061035156, 49.26697540283203, 7.289929389953613)",1,2.92572021484375,1,"(-29.47230339050293, 72.75577545166016, 700.578369140625)",1,"(0.5079175233840942, 0.8775737881660461)","(4.394221305847168, 44.03366470336914, 5.385192394256592)",1,2.8883819580078125,1,"(31.240530014038086, 76.78373718261719, 694.3515625)",1,10.020233154296875,9.727203369140625
3793346614,1335856520483,"(0.5041785836219788, 0.8564026355743408)","(2.3190996646881104, 50.244415283203125, 7.6457319259643555)",1,2.913818359375,1,"(-29.467517852783203, 72.76043701171875, 700.5115356445312)",1,"(0.5054554343223572, 0.8824449777603149)","(3.027742624282837, 42.604652404785156, 4.865032196044922)",1,2.903594970703125,1,"(31.262882232666016, 76.77984619140625, 694.215087890625)",1,9.794418334960938,9.8790283203125
3793363281,1335856537150,"(0.5039294958114624, 0.8567879796028137)","(2.180852174758911, 50.13138961791992, 7.604575157165527)",1,2.9244384765625,1,"(-29.447994232177734, 72.79275512695312, 700.4055786132812)",1,"(0.4979691505432129, 0.8798846006393433)","(-1.1271376609802246, 43.355751037597656, 5.13846492767334)",1,2.8641357421875,1,"(31.281845092773438, 76.80874633789062, 694.1728515625)",1,9.826446533203125,9.734237670898438
3793379947,1335856553816,"(0.5119631886482239, 0.8746792078018188)","(6.639530658721924, 44.88279724121094, 5.694262981414795)",1,2.8940582275390625,1,"(-29.4233455657959, 72.81600189208984, 700.2858276367188)",1,"(0.5057263970375061, 0.890899658203125)","(3.178102970123291, 40.12437438964844, 3.962339162826538)",1,2.895263671875,1,"(31.298194885253906, 76.81776428222656, 694.1176147460938)",1,9.9173583984375,9.783004760742188
3793396614,1335856570483,"(0.5095148682594299, 0.8654295802116394)","(5.28073263168335, 47.59627914428711, 6.6818766593933105)",1,2.920684814453125,1,"(-29.395952224731445, 72.81826782226562, 700.15283203125)",1,"(0.4999432861804962, 0.893214225769043)","(-0.03148476034402847, 39.445369720458984, 3.715157985687256)",1,2.9216156005859375,1,"(31.31948471069336, 76.81568145751953, 694.114501953125)",1,9.998977661132812,9.640151977539062
3793413281,1335856587150,"(0.512711226940155, 0.8670008778572083)","(7.054704666137695, 47.135337829589844, 6.514084339141846)",1,2.91796875,1,"(-29.36844253540039, 72.80659484863281, 700.0477294921875)",1,"(0.5073476433753967, 0.891453206539154)","(4.077910423278809, 39.96200942993164, 3.9032065868377686)",1,2.9095458984375,1,"(31.343002319335938, 76.78712463378906, 694.0193481445312)",1,9.814788818359375,9.80072021484375
3793429947,1335856603817,"(0.5128397941589355, 0.8675774931907654)","(7.126034259796143, 46.9661750793457, 6.452567100524902)",1,2.9525146484375,1,"(-29.342578887939453, 72.79080200195312, 699.9407958984375)",1,"(0.5076658129692078, 0.8862606883049011)","(4.254512310028076, 41.485260009765625, 4.457638740539551)",1,2.89093017578125,1,"(31.369186401367188, 76.75762939453125, 693.8575439453125)",1,9.925064086914062,9.778167724609375
3793446613,1335856620483,"(0.5075808763504028, 0.8738298416137695)","(4.207336902618408, 45.13197708129883, 5.784917831420898)",1,2.9268951416015625,1,"(-29.31890869140625, 72.77903747558594, 699.8751220703125)",1,"(0.507780134677887, 0.8886176347732544)","(4.317953586578369, 40.79383850097656, 4.20594596862793)",1,2.8681182861328125,1,"(31.396217346191406, 76.74691772460938, 693.7875366210938)",1,9.88018798828125,9.726287841796875
3793463280,1335856637150,"(0.5461689829826355, 0.8027628064155579)","(25.623777389526367, 65.98023223876953, 13.373069763183594)",1,2.904876708984375,1,"(-29.101886749267578, 73.02107238769531, 699.908935546875)",1,"(0.546295702457428, 0.8069145679473877)","(25.694080352783203, 64.7622299194336, 12.92979907989502)",1,2.92071533203125,1,"(31.540977478027344, 77.00215911865234, 694.1868896484375)",1,9.678909301757812,9.477569580078125
3793479946,1335856653816,"(0.5944424271583557, 0.6649936437606812)","(52.41552734375, 106.39623260498047, 28.083290100097656)",1,2.9399566650390625,1,"(-28.603832244873047, 73.49029541015625, 700.0504150390625)",1,"(0.6104427576065063, 0.6521077752113342)","(61.295692443847656, 110.17644500732422, 29.459138870239258)",1,2.85333251953125,1,"(31.787364959716797, 77.4515380859375, 694.3374633789062)",1,9.505157470703125,8.87188720703125
3793496613,1335856670483,"(0.6435625553131104, 0.5839788913726807)","(79.67719268798828, 130.16273498535156, 36.73359298706055)",1,2.9447479248046875,1,"(-28.278087615966797, 73.89734649658203, 700.6210327148438)",1,"(0.6517252326011658, 0.5860607028007507)","(84.20748901367188, 129.55201721191406, 36.51133346557617)",1,2.8831939697265625,1,"(32.0254020690918, 77.82288360595703, 694.51318359375)",1,9.1395263671875,8.760787963867188
3793513280,1335856687150,"(0.6437450647354126, 0.5682851076126099)","(79.7784652709961, 134.76669311523438, 38.40925979614258)",1,2.9346160888671875,1,"(-28.293176651000977, 73.91492462158203, 700.71484375)",1,"(0.6535537242889404, 0.5821009278297424)","(85.2223129272461, 130.71365356445312, 36.9340934753418)",1,2.8795166015625,1,"(32.083988189697266, 77.87743377685547, 694.815673828125)",1,9.283981323242188,9.06304931640625
3793529946,1335856703816,"(0.6521745324134827, 0.5582746863365173)","(84.45684051513672, 137.70335388183594, 39.478118896484375)",1,2.944366455078125,1,"(-28.353729248046875, 73.77401733398438, 700.1390380859375)",1,"(0.6545345783233643, 0.5538601279258728)","(85.76665496826172, 138.99838256835938, 39.94950866699219)",1,2.88299560546875,1,"(32.02544403076172, 77.73796844482422, 694.4599609375)",1,9.634719848632812,9.313720703125
3793546613,1335856720483,"(0.6514261364936829, 0.5496634840965271)","(84.04146575927734, 140.22950744628906, 40.39761734008789)",1,2.9447479248046875,1,"(-28.435222625732422, 73.70883178710938, 700.1597900390625)",1,"(0.6534873247146606, 0.5517019033432007)","(85.18545532226562, 139.63153076171875, 40.17997741699219)",1,2.8450775146484375,1,"(31.99807357788086, 77.6898422241211, 694.3284301757812)",1,9.871383666992188,9.415542602539062
3793563280,1335856737150,"(0.6550516486167908, 0.5327666997909546)","(86.05363464355469, 145.1863555908203, 42.20175552368164)",1,2.9500732421875,1,"(-28.517818450927734, 73.69163513183594, 700.5440063476562)",1,"(0.6491938233375549, 0.5552545189857483)","(82.80252838134766, 138.58934020996094, 39.80057907104492)",1,2.8701019287109375,1,"(31.982704162597656, 77.6556625366211, 694.21044921875)",1,9.870880126953125,9.60565185546875
3793579950,1335856753820,"(0.6496468782424927, 0.5314423441886902)","(83.0539779663086, 145.57485961914062, 42.3431510925293)",1,2.9334564208984375,1,"(-28.541536331176758, 73.67399597167969, 700.476318359375)",1,"(0.6472615599632263, 0.5520002245903015)","(81.7301254272461, 139.54400634765625, 40.14813232421875)",1,2.877899169921875,1,"(31.977249145507812, 77.65020751953125, 694.1976318359375)",1,9.824615478515625,10.2626953125
3793596617,1335856770487,"(0.6511713862419128, 0.540108859539032)","(83.90008544921875, 143.032470703125, 41.417781829833984)",1,2.96112060546875,1,"(-28.553422927856445, 73.6185302734375, 699.9449462890625)",1,"(0.6443101167678833, 0.5578755140304565)","(80.09207153320312, 137.8204345703125, 39.52075958251953)",1,2.87738037109375,1,"(31.971923828125, 77.65156555175781, 694.185791015625)",1,9.798309326171875,9.832443237304688
3793613284,1335856787154,"(0.6525350213050842, 0.5438650250434875)","(84.65689849853516, 141.93057250976562, 41.016700744628906)",1,2.9521942138671875,1,"(-28.582569122314453, 73.60688018798828, 699.7117919921875)",1,"(0.6459529995918274, 0.550844669342041)","(81.00389099121094, 139.8830108642578, 40.27145767211914)",1,2.8798370361328125,1,"(31.965482711791992, 77.65669250488281, 694.1585693359375)",1,9.869400024414062,9.70318603515625
3793629950,1335856803820,"(0.652549684047699, 0.5509027242660522)","(84.66503143310547, 139.86598205566406, 40.2652702331543)",1,2.9457244873046875,1,"(-28.611927032470703, 73.64250946044922, 699.7233276367188)",1,"(0.6467876434326172, 0.5532447695732117)","(81.46710968017578, 139.1789093017578, 40.015228271484375)",1,2.8734588623046875,1,"(31.961688995361328, 77.68183898925781, 694.1458740234375)",1,9.86810302734375,10.101882934570312
3793646617,1335856820487,"(0.6577618718147278, 0.5404617786407471)","(87.55780029296875, 142.92892456054688, 41.380130767822266)",1,2.9105224609375,1,"(-28.626680374145508, 73.66984558105469, 699.7220458984375)",1,"(0.6499938368797302, 0.560759425163269)","(83.2465591430664, 136.9744415283203, 39.212799072265625)",1,2.8613739013671875,1,"(31.96577262878418, 77.71104431152344, 694.1320190429688)",1,9.977386474609375,9.821517944335938
3793663284,1335856837154,"(0.6521191596984863, 0.5456186532974243)","(84.42610931396484, 141.4161376953125, 40.829471588134766)",1,2.9325408935546875,1,"(-28.620716094970703, 73.67971801757812, 699.6416015625)",1,"(0.6484498381614685, 0.5602385997772217)","(82.38959503173828, 137.127197265625, 39.26844024658203)",1,2.861785888671875,1,"(31.977718353271484, 77.72697448730469, 694.1428833007812)",1,9.817306518554688,9.894149780273438
